date,nav,net_return,gross_return,turnover,cost_fraction,execution_skipped,holdings,cash_weight
2019-02-05,1.2152541976760658,0.0038693556098654547,0.003869355609865452,0.0,0.0,0,15,0.0
2019-02-06,1.2099106984467913,-0.0043970218243170045,-0.004397021824316985,0.0,0.0,0,15,0.0
2019-02-07,1.2098956298333283,-1.2454318721544233e-05,-1.2454318721420661e-05,0.0,0.0,0,15,0.0
2019-02-08,1.21909313046565,0.007601895903689426,0.007601895903689462,0.0,0.0,0,15,0.0
2019-02-11,1.2279981033800367,0.007304587887379199,0.007304587887379208,0.0,0.0,0,15,0.0
2019-02-12,1.2465979916870065,0.015146512242790955,0.015146512242790997,0.0,0.0,0,15,0.0
2019-02-13,1.2416579877363223,-0.0039627883115702645,-0.0039627883115701725,0.0,0.0,0,15,0.0
2019-02-14,1.2525602403301204,0.008780399032163544,0.008780399032163527,0.0,0.0,0,15,0.0
2019-02-15,1.2661677940718323,0.010863791858925387,0.010863791858925288,0.0,0.0,0,15,0.0
2019-02-19,1.2678003648358802,0.0012893794737882658,0.0012893794737883202,0.0,0.0,0,15,0.0
2019-02-20,1.2656980972609997,-0.001658200796584186,-0.0016582007965840857,0.0,0.0,0,15,0.0
2019-02-21,1.2652485935238902,-0.0003551429350192592,-0.00035514293501921876,0.0,0.0,0,15,0.0
2019-02-22,1.2887419554451396,0.01856817865002891,0.018568178650028865,0.0,0.0,0,15,0.0
2019-02-25,1.2914554192488477,0.002105513669546699,0.0021055136695466593,0.0,0.0,0,15,0.0
2019-02-26,1.2836229420934997,-0.006064845165080213,-0.006064845165080254,0.0,0.0,0,15,0.0
2019-02-27,1.30591719475369,0.01736822545710348,0.017368225457103533,0.0,0.0,0,15,0.0
2019-02-28,1.305468377443222,-0.00034367976183402593,-0.00034367976183398717,0.0,0.0,0,15,0.0
2019-03-01,1.3112100011590901,0.004398133126068515,0.0043981331260685074,0.0,0.0,0,15,0.0
2019-03-04,1.2948913778771713,-0.012445468893230949,-0.0124454688932309,0.0,0.0,0,15,0.0
2019-03-05,1.2950925496493,0.00015535802891708528,0.0001553580289170449,0.0,0.0,0,15,0.0
2019-03-06,1.2802622304022755,-0.011451165595107837,-0.011451165595107688,0.0,0.0,0,15,0.0
2019-03-07,1.2736522051493833,-0.005163024492892521,-0.0051630244928925345,0.0,0.0,0,15,0.0
2019-03-08,1.271079014977041,-0.002020324042889321,-0.0020203240428891644,0.0,0.0,0,15,0.0
2019-03-11,1.302418893215625,0.02465612119255245,0.024656121192552456,0.0,0.0,0,15,0.0
2019-03-12,1.3073049355043487,0.003751513675189555,0.0037515136751895416,0.0,0.0,0,15,0.0
2019-03-13,1.320229619934071,0.009886510850459107,0.00988651085045914,0.0,0.0,0,15,0.0
2019-03-14,1.3420592373670261,0.01653471267675788,0.01653471267675788,0.0,0.0,0,15,0.0
2019-03-15,1.3482181771202066,0.0045891713135284284,0.00458917131352834,0.0,0.0,0,15,0.0
2019-03-18,1.357930297184017,0.007203670910709281,0.0072036709107093765,0.0,0.0,0,15,0.0
2019-03-19,1.3721141026227004,0.010445164577369548,0.010445164577369489,0.0,0.0,0,15,0.0
2019-03-20,1.3850161912971994,0.009403072710817195,0.009403072710817091,0.0,0.0,0,15,0.0
2019-03-21,1.4263979687010437,0.02987819035175776,0.029878190351757854,0.0,0.0,0,15,0.0
2019-03-22,1.3873275947856607,-0.027390934909254483,-0.02739093490925438,0.0,0.0,0,15,0.0
2019-03-25,1.3877770930346585,0.0003240029612956441,0.0003240029612955881,0.0,0.0,0,15,0.0
2019-03-26,1.3922165106821893,0.003198941436497682,0.0031989414364976,0.0,0.0,0,15,0.0
2019-03-27,1.3718008836575806,-0.014664117878191996,-0.01466411787819202,0.0,0.0,0,15,0.0
2019-03-28,1.3798961996816352,0.0059012325480287675,0.00590123254802872,0.0,0.0,0,15,0.0
2019-03-29,1.3974418403792632,0.012715188795850096,0.01271518879585006,0.0,0.0,0,15,0.0
2019-04-01,1.4184716939355864,0.015048822032275533,0.0150488220322755,0.0,0.0,0,15,0.0
2019-04-02,1.4176065421204977,-0.0006099182795028524,-0.0006099182795027614,0.0,0.0,0,15,0.0
2019-04-03,1.437920615917799,0.014329839199891836,0.014329839199891817,0.0,0.0,0,15,0.0
2019-04-04,1.4156753443304517,-0.015470444850078535,-0.01547044485007868,0.0,0.0,0,15,0.0
2019-04-05,1.4163198800066716,0.0004552849484884547,0.00045528494848849144,0.0,0.0,0,15,0.0
2019-04-08,1.4164017554589374,5.780858789150578e-05,5.7808587891559665e-05,0.0,0.0,0,15,0.0
2019-04-09,1.4151993109527596,-0.0008489431063916086,-0.0008489431063915512,0.0,0.0,0,15,0.0
2019-04-10,1.4382902919586396,0.016316416229975594,0.016316416229975705,0.0,0.0,0,15,0.0
2019-04-11,1.43918651339406,0.0006231158205205478,0.0006231158205204994,0.0,0.0,0,15,0.0
2019-04-12,1.4393783283921207,0.0001332801525553151,0.0001332801525553507,0.0,0.0,0,15,0.0
2019-04-15,1.4454483691392317,0.004217126677106275,0.0042171266771063405,0.0,0.0,0,15,0.0
2019-04-16,1.4359539367779668,-0.006568503285190874,-0.006568503285190857,0.0,0.0,0,15,0.0
2019-04-17,1.4081102200255702,-0.019390396891750705,-0.01939039689175075,0.0,0.0,0,15,0.0
2019-04-18,1.402335593176677,-0.004100976448270011,-0.0041009764482699785,0.0,0.0,0,15,0.0
2019-04-22,1.4115294919822396,0.006556133104156592,0.0065561331041565285,0.0,0.0,0,15,0.0
2019-04-23,1.4286226422872537,0.012109665722258356,0.012109665722258401,0.0,0.0,0,15,0.0
2019-04-24,1.430864364788983,0.0015691494978269382,0.001569149497826988,0.0,0.0,0,15,0.0
2019-04-25,1.4285389021025976,-0.00162521531992188,-0.001625215319921905,0.0,0.0,0,15,0.0
2019-04-26,1.4326217468365927,0.0028580563875340026,0.002858056387534051,0.0,0.0,0,15,0.0
2019-04-29,1.4278516615822623,-0.003329619465056499,-0.003329619465056545,0.0,0.0,0,15,0.0
2019-04-30,1.4348403834117283,0.0048945713462429374,0.004894571346242847,0.0,0.0,0,15,0.0
2019-05-01,1.4142867002336716,-0.014324717519578423,-0.014324717519578447,0.0,0.0,0,15,0.0
2019-05-02,1.422391456767268,0.005730631937822306,0.005730631937822307,0.0,0.0,0,15,0.0
2019-05-03,1.4429329099672625,0.014441490844355975,0.014441490844356083,0.0,0.0,0,15,0.0
2019-05-06,1.4340744136935215,-0.006139229490539466,-0.0061392294905394315,0.0,0.0,0,15,0.0
2019-05-07,1.3967084489820212,-0.026055805999120163,-0.026055805999120166,0.0,0.0,0,15,0.0
2019-05-08,1.395858889746262,-0.0006082581059621006,-0.000608258105962049,0.0,0.0,0,15,0.0
2019-05-09,1.396964402798289,0.000791994850015243,0.000791994850015204,0.0,0.0,0,15,0.0
2019-05-10,1.4066428911282907,0.006928228314633023,0.006928228314633012,0.0,0.0,0,15,0.0
2019-05-13,1.3480616014859712,-0.041646170475670985,-0.041646170475670964,0.0,0.0,0,15,0.0
2019-05-14,1.3798103803077972,0.023551430280952523,0.023551430280952586,0.0,0.0,0,15,0.0
2019-05-15,1.390636816262884,0.007846321574035198,0.007846321574035184,0.0,0.0,0,15,0.0
2019-05-16,1.4168494965511234,0.018849407682648422,0.018849407682648377,0.0,0.0,0,15,0.0
2019-05-17,1.400862802456769,-0.011283269065111678,-0.011283269065111562,0.0,0.0,0,15,0.0
2019-05-20,1.3839442598406344,-0.012077230251573368,-0.012077230251573309,0.0,0.0,0,15,0.0
2019-05-21,1.4032379074504144,0.013941058299560272,0.013941058299560253,0.0,0.0,0,15,0.0
2019-05-22,1.404117742861165,0.0006270037362012815,0.0006270037362012325,0.0,0.0,0,15,0.0
