ensemble,top_n,policy,hold_floor,score_edge,fold,cost_bps,days,total_return,cagr,max_drawdown,annual_turnover,trade_days,execution_skips,positive_month_share,total_cost_fraction_sum,execution_skip_rate,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown
MEDIUM_60_120,15,DAILY,,,WF_2021_2022,40.0,503,-0.19584600571891742,-0.10344793429825383,-0.45891012289500954,19.656475665289488,502,0,0.5833333333333334,0.1569397977720732,0.0,,,
MEDIUM_60_120,15,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,2.044546747027301,0.7429406065035067,-0.3733184391700489,8.057036756637116,188,0,0.7916666666666666,0.03229209176271224,0.0,,,
MEDIUM_60_120,15,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,1.9477709635247038,0.7150706819876633,-0.37446323743039744,8.057036756637116,188,0,0.75,0.06458418352542449,0.0,,,
MEDIUM_60_120,15,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,-0.15523980454334463,-0.08104574834492329,-0.4299770800366649,3.4811151537309017,78,0,0.6666666666666666,0.013896832716878126,0.0,,,
MEDIUM_60_120,15,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,-0.16690224059513192,-0.08742377058554929,-0.4330627659223615,3.4811151537309017,78,0,0.625,0.027793665433756252,0.0,,,
MEDIUM_60_120,15,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,1.6523485442310144,0.6270311239290034,-0.40023220111854696,5.133536465911197,120,0,0.75,0.020574888216548848,0.0,,,
MEDIUM_60_120,15,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,1.5983160490153416,0.6104060809782719,-0.4013224756785706,5.133536465911197,120,0,0.75,0.041149776433097696,0.0,,,
MEDIUM_60_120,15,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,-0.10871747195062664,-0.056030396249015846,-0.4323083340274474,1.877655126743292,41,0,0.625,0.007495718482157746,0.0,,,
MEDIUM_60_120,15,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,-0.11537611471017073,-0.05957014706176711,-0.4336468705349381,1.877655126743292,41,0,0.625,0.014991436964315492,0.0,,,
MEDIUM_60_120,15,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,1.9861524047008547,0.726177997622955,-0.3544752047786712,4.678407635063276,105,0,0.7083333333333334,0.018750760759579006,0.0,,,
MEDIUM_60_120,15,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,1.9306619153574078,0.7100961057262722,-0.35550983536624214,4.678407635063276,105,0,0.7083333333333334,0.03750152151915801,0.0,,,
MEDIUM_60_120,15,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,-0.07619142296064851,-0.03892610199871249,-0.43008921421231794,1.7209071395029192,37,0,0.625,0.006869970564841018,0.0,,,
MEDIUM_60_120,15,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,-0.08251903177076836,-0.04222972953709059,-0.4313424696389506,1.7209071395029192,37,0,0.625,0.013739941129682036,0.0,,,
MEDIUM_60_120,20,MONTHLY,,,WF_2019_2020,20.0,505,1.8464939536873506,0.6854090464904523,-0.36628480234230687,3.865685786125429,24,0,0.75,0.015493423190423345,0.0,,,
MEDIUM_60_120,20,MONTHLY,,,WF_2019_2020,40.0,505,1.8026863472448769,0.6724151994507268,-0.3666241826780262,3.865685786125429,24,0,0.75,0.03098684638084669,0.0,,,
MEDIUM_60_120,20,MONTHLY,,,WF_2021_2022,20.0,503,-0.07024447187691085,-0.03583149255584939,-0.439810655368423,3.020304002548807,24,0,0.5416666666666666,0.012057245343508334,0.0,,,
MEDIUM_60_120,20,MONTHLY,,,WF_2021_2022,40.0,503,-0.08139682070910559,-0.04164299870219634,-0.4428052174755439,3.020304002548807,24,0,0.5416666666666666,0.024114490687016668,0.0,,,
MEDIUM_60_120,20,WEEKLY,,,WF_2019_2020,20.0,505,1.7507487116767693,0.6568773429197918,-0.40045756455799564,9.43071035899891,105,0,0.75,0.03779768834360674,0.0,,,
MEDIUM_60_120,20,WEEKLY,,,WF_2019_2020,40.0,505,1.6486499859090196,0.6258985705499052,-0.40200115933218317,9.43071035899891,105,0,0.75,0.07559537668721349,0.0,,,
MEDIUM_60_120,20,WEEKLY,,,WF_2021_2022,20.0,503,-0.06100101549066028,-0.03104102563608102,-0.4108759315119018,7.606500954644729,104,0,0.5416666666666666,0.030365634763383324,0.0,,,
MEDIUM_60_120,20,WEEKLY,,,WF_2021_2022,40.0,503,-0.08910074259369682,-0.045678109105617426,-0.41916740927155427,7.606500954644729,104,0,0.5416666666666666,0.06073126952676665,0.0,,,
MEDIUM_60_120,20,DAILY,,,WF_2019_2020,20.0,505,1.7330212711763737,0.651540340021965,-0.4073265524148778,24.90434729371169,504,0,0.75,0.09981504272479685,0.0,,,
MEDIUM_60_120,20,DAILY,,,WF_2019_2020,40.0,505,1.4732947874467777,0.571261824717231,-0.41074381847807373,24.90434729371169,504,0,0.75,0.1996300854495937,0.0,,,
MEDIUM_60_120,20,DAILY,,,WF_2021_2022,20.0,503,-0.11240190236749048,-0.0579874112855413,-0.4265379008318594,18.535111761989715,502,0,0.5416666666666666,0.07399334298635576,0.0,,,
MEDIUM_60_120,20,DAILY,,,WF_2021_2022,40.0,503,-0.17572615776542777,-0.09227910828134256,-0.4464921468358244,18.535111761989715,502,0,0.5416666666666666,0.14798668597271153,0.0,,,
MEDIUM_60_120,20,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,1.9468856117045914,0.7148136151758089,-0.38647045074222,8.953318085160449,257,0,0.75,0.03588433042068275,0.0,,,
MEDIUM_60_120,20,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,1.842986300414443,0.6843723419654137,-0.3880826582094641,8.953318085160449,257,0,0.75,0.0717686608413655,0.0,,,
MEDIUM_60_120,20,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,-0.031271929244662044,-0.015791239497513487,-0.4044139255199497,4.402190922998021,129,0,0.625,0.01757382566879369,0.0,,,
MEDIUM_60_120,20,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,-0.0481522667684533,-0.024421017865220107,-0.40932076953340957,4.402190922998021,129,0,0.5833333333333334,0.03514765133758738,0.0,,,
MEDIUM_60_120,20,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,1.8152423962003286,0.6761498090944027,-0.37479702053033825,6.25048123950999,178,0,0.75,0.025051531952004324,0.0,,,
MEDIUM_60_120,20,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,1.7455728542145272,0.6553208908381287,-0.37599259162801746,6.25048123950999,178,0,0.75,0.05010306390400865,0.0,,,
MEDIUM_60_120,20,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,-0.10638260393905086,-0.054792301377899366,-0.4136478321739544,2.285720663711129,68,0,0.5833333333333334,0.009124742014656333,0.0,,,
MEDIUM_60_120,20,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,-0.1145022872353273,-0.05910486211601218,-0.41584768428342034,2.285720663711129,68,0,0.5833333333333334,0.018249484029312667,0.0,,,
MEDIUM_60_120,20,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,1.7383823470823625,0.653156164009397,-0.3757254863192554,5.70687037795862,155,0,0.75,0.022872774133881772,0.0,,,
MEDIUM_60_120,20,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,1.6764406260047005,0.6343891944855382,-0.3768744533357913,5.70687037795862,155,0,0.75,0.045745548267763544,0.0,,,
MEDIUM_60_120,20,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,-0.09482544973552609,-0.04868759957239499,-0.4239666582975252,2.162461586545866,60,0,0.625,0.008632683952639452,0.0,,,
MEDIUM_60_120,20,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,-0.10260872287733991,-0.05279455886464479,-0.42570433238939387,2.162461586545866,60,0,0.625,0.017265367905278904,0.0,,,
LONG_120_252,5,MONTHLY,,,WF_2019_2020,20.0,505,2.556169838964621,0.8834136771720185,-0.35428860245204585,4.3595017252333506,24,0,0.75,0.01747260612097494,0.0,,,
LONG_120_252,5,MONTHLY,,,WF_2019_2020,40.0,505,2.4944900947245916,0.867041206385907,-0.35460027874918143,4.3595017252333506,24,0,0.75,0.03494521224194988,0.0,,,
LONG_120_252,5,MONTHLY,,,WF_2021_2022,20.0,503,-0.37469773796542016,-0.2096084182746336,-0.5950169811030805,3.2734744882525697,24,0,0.4166666666666667,0.013067917996754306,0.0,,,
LONG_120_252,5,MONTHLY,,,WF_2021_2022,40.0,503,-0.3828244881187869,-0.2147715945848676,-0.5979703098424471,3.2734744882525697,24,0,0.4166666666666667,0.026135835993508612,0.0,,,
LONG_120_252,5,WEEKLY,,,WF_2019_2020,20.0,505,2.7298900943329896,0.9287768366940152,-0.3502077459696299,10.358088102292122,105,0,0.75,0.04151455945759937,0.0,,,
LONG_120_252,5,WEEKLY,,,WF_2019_2020,40.0,505,2.5780780995147476,0.8891947923520107,-0.35052277157246914,10.358088102292122,105,0,0.75,0.08302911891519874,0.0,,,
LONG_120_252,5,WEEKLY,,,WF_2021_2022,20.0,503,-0.314823764549261,-0.17255730272958358,-0.5711160274341298,8.032118332312086,104,0,0.4166666666666667,0.03206472635835697,0.0,,,
LONG_120_252,5,WEEKLY,,,WF_2021_2022,40.0,503,-0.3364624952059325,-0.18575394038528137,-0.5781931737089865,8.032118332312086,104,0,0.375,0.06412945271671394,0.0,,,
LONG_120_252,5,DAILY,,,WF_2019_2020,20.0,505,2.576884340220957,0.8888802427411748,-0.3467767184585073,30.615850882284693,504,0,0.75,0.12270638647264898,0.0,,,
LONG_120_252,5,DAILY,,,WF_2019_2020,40.0,505,2.16354480925173,0.7766086544699651,-0.3498602829822751,30.615850882284693,504,0,0.7083333333333334,0.24541277294529795,0.0,,,
LONG_120_252,5,DAILY,,,WF_2021_2022,20.0,503,-0.3576466060403195,-0.19888302889778386,-0.5539692337968798,19.945082497403845,502,0,0.4583333333333333,0.07962203568408044,0.0,,,
LONG_120_252,5,DAILY,,,WF_2021_2022,40.0,503,-0.406840599045976,-0.2302313262322847,-0.5731541146166639,19.945082497403845,502,0,0.4583333333333333,0.15924407136816088,0.0,,,
LONG_120_252,5,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,2.3171598075763336,0.819146130629032,-0.3519852869742539,3.3902413058234413,29,0,0.7083333333333334,0.013587871900324108,0.0,,,
LONG_120_252,5,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,2.2723561663740903,0.8068434278120078,-0.35220315823709913,3.3902413058234413,29,0,0.7083333333333334,0.027175743800648217,0.0,,,
LONG_120_252,5,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,-0.4476711818318875,-0.25725012562996696,-0.6308411833151291,0.3365413059774948,2,0,0.4166666666666667,0.0013434942611641261,0.0,,,
LONG_120_252,5,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,-0.44841366052485976,-0.2577505139569265,-0.6308411833151287,0.3365413059774948,2,0,0.4166666666666667,0.0026869885223282522,0.0,,,
LONG_120_252,5,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,2.8385663402630747,0.9566184309086907,-0.3532668101736519,2.614243893725784,25,0,0.7916666666666666,0.010477723542313655,0.0,,,
LONG_120_252,5,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,2.798527183826058,0.9464073813428464,-0.35350972741117404,2.614243893725784,25,0,0.7916666666666666,0.02095544708462731,0.0,,,
LONG_120_252,5,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,-0.3131707784195623,-0.17155781785966928,-0.542262162576093,0.2504970178926441,1,0,0.4166666666666667,0.001,0.0,,,
LONG_120_252,5,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,-0.31385829515788144,-0.17197338172618248,-0.5422621625760928,0.2504970178926441,1,0,0.4166666666666667,0.002,0.0,,,
LONG_120_252,5,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,3.0788200325040282,1.0167997654300165,-0.3218724928503187,1.7651997834318436,14,0,0.7916666666666666,0.007074808655818103,0.0,,,
LONG_120_252,5,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,3.050040896236716,1.0096862417508583,-0.3218724928503188,1.7651997834318436,14,0,0.75,0.014149617311636206,0.0,,,
LONG_120_252,5,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,-0.3131707784195623,-0.17155781785966928,-0.542262162576093,0.2504970178926441,1,0,0.4166666666666667,0.001,0.0,,,
LONG_120_252,5,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,-0.31385829515788144,-0.17197338172618248,-0.5422621625760928,0.2504970178926441,1,0,0.4166666666666667,0.002,0.0,,,
LONG_120_252,10,MONTHLY,,,WF_2019_2020,20.0,505,2.042917434109764,0.7424750934801481,-0.38269213636704436,4.2840506283577025,24,0,0.7083333333333334,0.017170202915243175,0.0,,,
LONG_120_252,10,MONTHLY,,,WF_2019_2020,40.0,505,1.9910559606416927,0.7275918868086244,-0.38308612419441324,4.2840506283577025,24,0,0.7083333333333334,0.03434040583048635,0.0,,,
LONG_120_252,10,MONTHLY,,,WF_2021_2022,20.0,503,-0.2591216056907324,-0.13951364343396055,-0.5261263478024438,2.7986391656531877,24,0,0.5416666666666666,0.011172345240663125,0.0,,,
LONG_120_252,10,MONTHLY,,,WF_2021_2022,40.0,503,-0.2673594975135044,-0.1443204383439477,-0.5284813438995282,2.7986391656531877,24,0,0.5416666666666666,0.02234469048132625,0.0,,,
LONG_120_252,10,WEEKLY,,,WF_2019_2020,20.0,505,2.0965879485179313,0.7577442520467093,-0.4013765220862683,11.028881899030377,105,0,0.7083333333333334,0.04420305840484397,0.0,,,
LONG_120_252,10,WEEKLY,,,WF_2019_2020,40.0,505,1.9625801331335606,0.719364885720456,-0.40227948123396673,11.028881899030377,105,0,0.7083333333333334,0.08840611680968793,0.0,,,
LONG_120_252,10,WEEKLY,,,WF_2021_2022,20.0,503,-0.21328585902530117,-0.1132424054985317,-0.5112851044152078,6.992320107631319,104,0,0.5,0.027913785826496458,0.0,,,
LONG_120_252,10,WEEKLY,,,WF_2021_2022,40.0,503,-0.23495405379564693,-0.1255637756689436,-0.5174165930119107,6.992320107631319,104,0,0.5,0.055827571652992916,0.0,,,
LONG_120_252,10,DAILY,,,WF_2019_2020,20.0,505,2.2202259739164583,0.7924222096357363,-0.3905187118338985,30.361199816740843,504,0,0.75,0.12168576117027086,0.0,,,
LONG_120_252,10,DAILY,,,WF_2019_2020,40.0,505,1.851083128619043,0.6867644342057537,-0.3938432138395318,30.361199816740843,504,0,0.75,0.2433715223405417,0.0,,,
LONG_120_252,10,DAILY,,,WF_2021_2022,20.0,503,-0.29136213944275013,-0.15848184033061974,-0.5373270184403147,18.233102485162938,502,0,0.5,0.07278770277807109,0.0,,,
LONG_120_252,10,DAILY,,,WF_2021_2022,40.0,503,-0.341128241515538,-0.1886274179778612,-0.551689813138537,18.233102485162938,502,0,0.5,0.14557540555614218,0.0,,,
LONG_120_252,10,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,2.162222568415564,0.7762380736071266,-0.35048751647300636,6.213176839962536,101,0,0.75,0.024902018287151433,0.0,,,
LONG_120_252,10,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,2.0844156534496068,0.754292956368958,-0.3507364699395855,6.213176839962536,101,0,0.75,0.049804036574302865,0.0,,,
LONG_120_252,10,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,-0.2305305505158347,-0.12303439404211403,-0.47655299443492405,1.5827574251261947,22,0,0.5,0.006318468133638698,0.0,,,
LONG_120_252,10,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,-0.23537983752627267,-0.1258076255563524,-0.4780508480345592,1.5827574251261947,22,0,0.5,0.012636936267277396,0.0,,,
LONG_120_252,10,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,1.9493667422781735,0.7155339275276107,-0.36733894958025637,3.2539050232514586,52,0,0.75,0.01304144473604751,0.0,,,
LONG_120_252,10,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,1.9111341449549695,0.7044004553067584,-0.3674257433339597,3.2539050232514586,52,0,0.75,0.02608288947209502,0.0,,,
LONG_120_252,10,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,-0.23145603587441732,-0.12356298980129776,-0.46446792472989096,0.768409046443745,9,0,0.5,0.0030675377012793948,0.0,,,
LONG_120_252,10,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,-0.23381176888982058,-0.12490991394056639,-0.4651037744373544,0.768409046443745,9,0,0.5,0.0061350754025587895,0.0,,,
LONG_120_252,10,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,1.695452622392299,0.6401723387958183,-0.3749390746244894,2.679942050587299,39,0,0.75,0.010741037583703063,0.0,,,
LONG_120_252,10,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,1.666639997684619,0.6313999608333365,-0.3750981798095544,2.679942050587299,39,0,0.75,0.021482075167406127,0.0,,,
LONG_120_252,10,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,-0.3096676011701085,-0.16944356716695752,-0.5074542111718032,0.5866204203430492,7,0,0.4583333333333333,0.0023418259637504263,0.0,,,
LONG_120_252,10,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,-0.31128370152557505,-0.17041825526981946,-0.5080061548747012,0.5866204203430492,7,0,0.4583333333333333,0.004683651927500853,0.0,,,
LONG_120_252,15,MONTHLY,,,WF_2019_2020,20.0,505,1.7301902275710783,0.6506864250468989,-0.38040378362591376,4.026107391088754,24,0,0.75,0.016136382797617622,0.0,,,
LONG_120_252,15,MONTHLY,,,WF_2019_2020,40.0,505,1.6864423366543688,0.6374341107176766,-0.3807657473734889,4.026107391088754,24,0,0.75,0.032272765595235245,0.0,,,
LONG_120_252,15,MONTHLY,,,WF_2021_2022,20.0,503,-0.23534391984687275,-0.12578705258585154,-0.4824333324710879,2.809412866906866,24,0,0.5,0.01121535454011233,0.0,,,
LONG_120_252,15,MONTHLY,,,WF_2021_2022,40.0,503,-0.24387907008236576,-0.1306894600488252,-0.48499867820675613,2.809412866906866,24,0,0.5,0.02243070908022466,0.0,,,
LONG_120_252,15,WEEKLY,,,WF_2019_2020,20.0,505,1.9922208989543133,0.7279276138664599,-0.39498937560068126,9.720517408556729,105,0,0.75,0.038959216597786894,0.0,,,
LONG_120_252,15,WEEKLY,,,WF_2019_2020,40.0,505,1.8778134297365008,0.6946374512281901,-0.3961356737192244,9.720517408556729,105,0,0.75,0.07791843319557379,0.0,,,
LONG_120_252,15,WEEKLY,,,WF_2021_2022,20.0,503,-0.17361077735692643,-0.0911127713455363,-0.43929857866920474,6.725777925221371,104,0,0.5416666666666666,0.02684973251100278,0.0,,,
LONG_120_252,15,WEEKLY,,,WF_2021_2022,40.0,503,-0.1955150628795379,-0.1032631022613345,-0.4463150400065381,6.725777925221371,104,0,0.5416666666666666,0.05369946502200556,0.0,,,
LONG_120_252,15,DAILY,,,WF_2019_2020,20.0,505,1.6274827098400793,0.6194015380202504,-0.4068947691669209,27.97358845059216,504,0,0.75,0.11211636640911934,0.0,,,
LONG_120_252,15,DAILY,,,WF_2019_2020,40.0,505,1.3486938498694112,0.5312498191787693,-0.4095598980316023,27.97358845059216,504,0,0.75,0.2242327328182387,0.0,,,
LONG_120_252,15,DAILY,,,WF_2021_2022,20.0,503,-0.26542206449561423,-0.14318753404731055,-0.47615378822241794,17.81276138299913,502,0,0.5416666666666666,0.07110967440990924,0.0,,,
LONG_120_252,15,DAILY,,,WF_2021_2022,40.0,503,-0.31585985986776277,-0.1731843955810537,-0.49297290186539056,17.81276138299913,502,0,0.5,0.1422193488198185,0.0,,,
LONG_120_252,15,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,1.922822637445719,0.7078119205225191,-0.36506176471455276,7.50856495597281,175,0,0.7916666666666666,0.030093851609256105,0.0,,,
LONG_120_252,15,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,1.836146358753636,0.682348918109924,-0.36579025313041946,7.50856495597281,175,0,0.7916666666666666,0.06018770321851221,0.0,,,
LONG_120_252,15,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,-0.18313100553390083,-0.09637365874763404,-0.4450309200410665,2.2994496558729693,53,0,0.5416666666666666,0.009179549023048444,0.0,,,
LONG_120_252,15,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,-0.19059820160034713,-0.10052148463063437,-0.4472674203315844,2.2994496558729693,53,0,0.5416666666666666,0.018359098046096888,0.0,,,
LONG_120_252,15,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,2.0034496183418096,0.7311603005465603,-0.3582254669680107,4.629156409891731,104,0,0.7916666666666666,0.018553364976153366,0.0,,,
LONG_120_252,15,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,1.9482198322808673,0.7152009987439518,-0.3584197593679457,4.629156409891731,104,0,0.7916666666666666,0.03710672995230673,0.0,,,
LONG_120_252,15,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,-0.23225843932629786,-0.12402154382914887,-0.4605240394138752,1.183128458479766,25,0,0.4583333333333333,0.004723123925518432,0.0,,,
LONG_120_252,15,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,-0.23587787836103258,-0.12609294368895407,-0.46159734448620415,1.183128458479766,25,0,0.4583333333333333,0.009446247851036864,0.0,,,
LONG_120_252,15,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,1.8682997972504731,0.6918395667153079,-0.3670234051152498,3.5407147135212447,81,0,0.75,0.014190959764509752,0.0,,,
LONG_120_252,15,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,1.827868698962693,0.6798969092676399,-0.3673323129178958,3.5407147135212447,81,0,0.75,0.028381919529019504,0.0,,,
LONG_120_252,15,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,-0.14210127275354112,-0.07391287850710493,-0.4278275615776628,0.9757480640480274,16,0,0.5416666666666666,0.0038952482239377594,0.0,,,
LONG_120_252,15,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,-0.1454386249212588,-0.07571952240252278,-0.42902556107707535,0.9757480640480274,16,0,0.5416666666666666,0.007790496447875519,0.0,,,
LONG_120_252,20,MONTHLY,,,WF_2019_2020,20.0,505,1.494719381618145,0.578039099957069,-0.4059935222138601,3.8342715118078763,24,0,0.7083333333333334,0.015367516773515694,0.0,,,
LONG_120_252,20,MONTHLY,,,WF_2019_2020,40.0,505,1.4566360738583142,0.5659717976079324,-0.40638132658786796,3.8342715118078763,24,0,0.7083333333333334,0.030735033547031387,0.0,,,
LONG_120_252,20,MONTHLY,,,WF_2021_2022,20.0,503,-0.15130756379432897,-0.07890517756753823,-0.45106126963865434,2.8286747851852114,24,0,0.5,0.011292249340858424,0.0,,,
LONG_120_252,20,MONTHLY,,,WF_2021_2022,40.0,503,-0.16084494408341876,-0.08410559880919055,-0.4537944099116531,2.8286747851852114,24,0,0.4583333333333333,0.022584498681716848,0.0,,,
LONG_120_252,20,WEEKLY,,,WF_2019_2020,20.0,505,1.628569475863559,0.6197357445307139,-0.4049563835103781,9.508697448543744,105,0,0.7083333333333334,0.038110255646941205,0.0,,,
LONG_120_252,20,WEEKLY,,,WF_2019_2020,40.0,505,1.5302169170747177,0.5892042267417477,-0.40585171851860835,9.508697448543744,105,0,0.7083333333333334,0.07622051129388241,0.0,,,
LONG_120_252,20,WEEKLY,,,WF_2021_2022,20.0,503,-0.1249192689388845,-0.0646665756500332,-0.4448966707942499,6.6566132101544815,104,0,0.5833333333333334,0.02657362257704527,0.0,,,
LONG_120_252,20,WEEKLY,,,WF_2021_2022,40.0,503,-0.14787852879328967,-0.07704257010313487,-0.45126826710019374,6.6566132101544815,104,0,0.5833333333333334,0.05314724515409054,0.0,,,
LONG_120_252,20,DAILY,,,WF_2019_2020,20.0,505,1.5714673434738295,0.6020806936408942,-0.41605863420245814,25.299908455877077,504,0,0.75,0.1014004267477613,0.0,,,
LONG_120_252,20,DAILY,,,WF_2019_2020,40.0,505,1.323411520730621,0.5230023312888998,-0.4184590400766457,25.299908455877077,504,0,0.7083333333333334,0.2028008534955226,0.0,,,
LONG_120_252,20,DAILY,,,WF_2021_2022,20.0,503,-0.24391648138389266,-0.13071100891480092,-0.4781351384398538,16.42286632156882,502,0,0.5,0.06556112507737394,0.0,,,
LONG_120_252,20,DAILY,,,WF_2021_2022,40.0,503,-0.2919097235870869,-0.15880768177032323,-0.4935102930866143,16.42286632156882,502,0,0.5,0.13112225015474788,0.0,,,
LONG_120_252,20,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,1.5647822457770602,0.6000009807158624,-0.3888714222557986,8.272694626186553,239,0,0.7916666666666666,0.03315643481130325,0.0,,,
LONG_120_252,20,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,1.4811157199567861,0.5737392284003737,-0.38977536665835866,8.272694626186553,239,0,0.7083333333333334,0.0663128696226065,0.0,,,
LONG_120_252,20,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,-0.1856914922900541,-0.0977938002144434,-0.4580512398134483,3.107589820172136,94,0,0.5416666666666666,0.012405695869417338,0.0,,,
LONG_120_252,20,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,-0.19573411488116021,-0.10338543886299523,-0.4612558805396585,3.107589820172136,94,0,0.5,0.024811391738834676,0.0,,,
LONG_120_252,20,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,1.755900473349957,0.6584250927491311,-0.3844973214775472,5.4195763675756465,160,0,0.75,0.02172131798115636,0.0,,,
LONG_120_252,20,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,1.6966680917897063,0.6405413690089155,-0.3853999088488246,5.4195763675756465,160,0,0.75,0.04344263596231272,0.0,,,
LONG_120_252,20,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,-0.1581827261292451,-0.08265102422206472,-0.4355297618538768,1.449138405193348,41,0,0.5416666666666666,0.0057850525223194765,0.0,,,
LONG_120_252,20,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,-0.1630406409312709,-0.08530701069884994,-0.4369600587138427,1.449138405193348,41,0,0.5416666666666666,0.011570105044638953,0.0,,,
LONG_120_252,20,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,1.5116438003973278,0.5833722379706072,-0.39558174423047354,4.206149083259093,125,0,0.75,0.016857978468617793,0.0,,,
LONG_120_252,20,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,1.4696452353042848,0.5701044285814965,-0.39611962856875116,4.206149083259093,125,0,0.75,0.033715956937235586,0.0,,,
LONG_120_252,20,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,-0.19476987833420856,-0.10284705450684051,-0.44543757642214254,1.206606943427341,36,0,0.5416666666666666,0.004816851528126607,0.0,,,
LONG_120_252,20,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,-0.1986409891633838,-0.10501045290037969,-0.4467499762329348,1.206606943427341,36,0,0.5,0.009633703056253214,0.0,,,
ALL_EQUAL,5,MONTHLY,,,WF_2019_2020,20.0,505,2.551357746651323,0.8821414823536733,-0.3213162193187564,4.30224716578784,24,0,0.75,0.017243133481927457,0.0,,,
