date,segment,v13_ideal_nav,byma_model_nav,personal_portfolio_nav,v13_ideal_index_100,byma_model_index_100,v13_ideal_value_usd,byma_model_value_usd
2024-11-20,PRE2025,5.3981690511,4.8783002567,,539.8169051092,487.8300256651,5398.1690510916,4878.3002566506
2024-11-21,PRE2025,5.4440137166,4.8804641469,,544.4013716588,488.0464146929,5444.0137165880,4880.4641469295
2024-11-22,PRE2025,5.5400895265,4.9777824450,,554.0089526453,497.7782444991,5540.0895264531,4977.7824449914
2024-11-25,PRE2025,5.5583958693,4.9830845041,,555.8395869301,498.3084504131,5558.3958693013,4983.0845041309
2024-11-26,PRE2025,5.5320718093,4.9660299095,,553.2071809253,496.6029909485,5532.0718092533,4966.0299094846
2024-11-27,PRE2025,5.5006949204,4.9427421194,,550.0694920394,494.2742119407,5500.6949203942,4942.7421194075
2024-11-29,PRE2025,5.5041487559,4.9386963332,,550.4148755902,493.8696333181,5504.1487559018,4938.6963331807
2024-12-02,PRE2025,5.5033915277,4.9108140850,,550.3391527708,491.0814084985,5503.3915277080,4910.8140849846
2024-12-03,PRE2025,5.4835451627,4.9216117498,,548.3545162730,492.1611749784,5483.5451627300,4921.6117497840
2024-12-04,PRE2025,5.4604443561,4.8998807547,,546.0444356092,489.9880754662,5460.4443560915,4899.8807546619
2024-12-05,PRE2025,5.4663380847,4.9339133351,,546.6338084700,493.3913335113,5466.3380846998,4933.9133351128
2024-12-06,PRE2025,5.4581621929,4.9029998888,,545.8162192884,490.2999888782,5458.1621928838,4902.9998887823
2024-12-09,PRE2025,5.4991236518,4.9399279824,,549.9123651830,493.9927982398,5499.1236518297,4939.9279823978
2024-12-10,PRE2025,5.4713326130,4.9451843249,,547.1332613003,494.5184324921,5471.3326130027,4945.1843249207
2024-12-11,PRE2025,5.5314954238,5.0210544616,,553.1495423803,502.1054461583,5531.4954238031,5021.0544615828
2024-12-12,PRE2025,5.4818475422,4.9725691065,,548.1847542221,497.2569106524,5481.8475422214,4972.5691065236
2024-12-13,PRE2025,5.4563698156,4.9351101830,,545.6369815633,493.5110183022,5456.3698156328,4935.1101830222
2024-12-16,PRE2025,5.4328283114,4.9262188097,,543.2828311424,492.6218809749,5432.8283114243,4926.2188097486
2024-12-17,PRE2025,5.4252523766,4.9279301419,,542.5252376579,492.7930141939,5425.2523765790,4927.9301419388
2024-12-18,PRE2025,5.2771604090,4.7230368684,,527.7160409011,472.3036868372,5277.1604090112,4723.0368683716
2024-12-19,PRE2025,5.2606600218,4.7159642768,,526.0660021841,471.5964276811,5260.6600218412,4715.9642768110
2024-12-20,PRE2025,5.2907202248,4.7477127891,,529.0720224758,474.7712789120,5290.7202247584,4747.7127891201
2024-12-23,PRE2025,5.3010805654,4.7378564071,,530.1080565382,473.7856407134,5301.0805653816,4737.8564071345
2024-12-24,PRE2025,5.3296711553,4.7675063933,,532.9671155302,476.7506393269,5329.6711553015,4767.5063932691
2024-12-26,PRE2025,5.3336868762,4.7658297877,,533.3686876170,476.5829787695,5333.6868761703,4765.8297876952
2024-12-27,PRE2025,5.3336868762,4.7486816987,,533.3686876170,474.8681698664,5333.6868761703,4748.6816986637
2024-12-30,PRE2025,5.3336868762,4.7329033787,,533.3686876170,473.2903378660,5333.6868761703,4732.9033786597
2024-12-31,PRE2025,5.3336868762,4.7269791763,,533.3686876170,472.6979176295,5333.6868761703,4726.9791762950
2025-01-02,HOLDOUT,5.3336868762,4.7269791763,,533.3686876170,472.6979176295,5333.6868761703,4726.9791762950
2025-01-03,HOLDOUT,5.3283828608,4.7222721433,,532.8382860788,472.2272143309,5328.3828607876,4722.2721433094
2025-01-06,HOLDOUT,5.3871496924,4.7633930991,,538.7149692435,476.3393099085,5387.1496924351,4763.3930990851
2025-01-07,HOLDOUT,5.3356958169,4.7307269864,,533.5695816874,473.0726986423,5335.6958168737,4730.7269864233
2025-01-08,HOLDOUT,5.2949834891,4.7052651096,,529.4983489057,470.5265109650,5294.9834890572,4705.2651096497
2025-01-10,HOLDOUT,5.2254431886,4.6537318139,,522.5443188566,465.3731813893,5225.4431885661,4653.7318138932
2025-01-13,HOLDOUT,5.2287091330,4.6404409021,,522.8709133018,464.0440902070,5228.7091330177,4640.4409020695
2025-01-14,HOLDOUT,5.2739176607,4.6793097263,,527.3917660670,467.9309726312,5273.9176606697,4679.3097263120
2025-01-15,HOLDOUT,5.3444380120,4.7400034304,,534.4438011981,474.0003430365,5344.4380119810,4740.0034303655
2025-01-16,HOLDOUT,5.3495764543,4.7357537755,,534.9576454253,473.5753775505,5349.5764542532,4735.7537755054
2025-01-17,HOLDOUT,5.3852563383,4.7409996348,,538.5256338319,474.0999634766,5385.2563383187,4740.9996347658
2025-01-21,HOLDOUT,5.4513072200,4.7959086782,,545.1307220044,479.5908678162,5451.3072200436,4795.9086781623
2025-01-22,HOLDOUT,5.5210803903,4.8400338350,,552.1080390263,484.0033834985,5521.0803902633,4840.0338349846
2025-01-23,HOLDOUT,5.5567455064,4.8845501705,,555.6745506433,488.4550170540,5556.7455064332,4884.5501705398
2025-01-24,HOLDOUT,5.4985838328,4.8477291125,,549.8583832790,484.7729112488,5498.5838327895,4847.7291124879
2025-01-27,HOLDOUT,5.3842958951,4.8009424923,,538.4295895111,480.0942492262,5384.2958951106,4800.9424922618
2025-01-28,HOLDOUT,5.4089984128,4.7900212509,,540.8998412788,479.0021250897,5408.9984127878,4790.0212508970
2025-01-29,HOLDOUT,5.4365990118,4.8298061882,,543.6599011764,482.9806188182,5436.5990117639,4829.8061881817
2025-01-30,HOLDOUT,5.4590336113,4.8750469827,,545.9033611286,487.5046982719,5459.0336112856,4875.0469827193
2025-01-31,HOLDOUT,5.4137452184,4.8282712914,,541.3745218384,482.8271291370,5413.7452183839,4828.2712913695
2025-02-03,HOLDOUT,5.3448828411,4.7699059711,,534.4882841139,476.9905971083,5344.8828411387,4769.9059710828
2025-02-04,HOLDOUT,5.4092564755,4.8377619451,,540.9256475522,483.7761945149,5409.2564755215,4837.7619451494
2025-02-05,HOLDOUT,5.4451428495,4.8345988141,,544.5142849453,483.4598814051,5445.1428494529,4834.5988140513
2025-02-06,HOLDOUT,5.4739676742,4.8734309515,,547.3967674182,487.3430951537,5473.9676741818,4873.4309515368
2025-02-07,HOLDOUT,5.4364203001,4.8491394187,,543.6420300083,484.9139418683,5436.4203000826,4849.1394186827
2025-02-10,HOLDOUT,5.4831626840,4.9259469120,,548.3162684027,492.5946912024,5483.1626840274,4925.9469120245
2025-02-11,HOLDOUT,5.4342553534,4.8545261103,,543.4255353356,485.4526110284,5434.2553533561,4854.5261102838
2025-02-12,HOLDOUT,5.4911137354,4.9145108347,,549.1113735353,491.4510834660,5491.1137353530,4914.5108346599
2025-02-13,HOLDOUT,5.5789075135,5.0174414128,,557.8907513546,501.7441412827,5578.9075135464,5017.4414128268
2025-02-14,HOLDOUT,5.5694286709,4.9938484683,,556.9428670854,499.3848468306,5569.4286708542,4993.8484683059
2025-02-18,HOLDOUT,5.6568850553,5.0746903663,,565.6885055334,507.4690366345,5656.8850553337,5074.6903663449
2025-02-19,HOLDOUT,5.6579751107,5.0381603866,,565.7975110717,503.8160386557,5657.9751107166,5038.1603865569
2025-02-20,HOLDOUT,5.6592466183,5.0554277837,,565.9246618308,505.5427783747,5659.2466183079,5055.4277837471
2025-02-21,HOLDOUT,5.4390478960,4.7986005109,,543.9047895951,479.8600510887,5439.0478959505,4798.6005108868
2025-02-24,HOLDOUT,5.3965819765,4.7618077441,,539.6581976535,476.1807744125,5396.5819765346,4761.8077441250
2025-02-25,HOLDOUT,5.3249902691,4.6932593058,,532.4990269094,469.3259305838,5324.9902690936,4693.2593058381
2025-02-26,HOLDOUT,5.3376783356,4.6854091376,,533.7678335583,468.5409137611,5337.6783355826,4685.4091376111
2025-02-27,HOLDOUT,5.1997709492,4.5657797156,,519.9770949210,456.5779715646,5199.7709492096,4565.7797156461
2025-02-28,HOLDOUT,5.2761092571,4.6437392176,,527.6109257127,464.3739217627,5276.1092571274,4643.7392176274
2025-03-03,HOLDOUT,5.1546672451,4.5425879488,,515.4667245089,454.2587948785,5154.6672450894,4542.5879487853
2025-03-04,HOLDOUT,5.0878511041,4.4708988166,,508.7851104124,447.0898816584,5087.8511041245,4470.8988165841
2025-03-05,HOLDOUT,5.1845942473,4.5827287118,,518.4594247340,458.2728711797,5184.5942473404,4582.7287117972
2025-03-06,HOLDOUT,4.9963863236,4.4631301561,,499.6386323558,446.3130156140,4996.3863235577,4463.1301561402
2025-03-07,HOLDOUT,5.0182831644,4.4892742944,,501.8283164360,448.9274294401,5018.2831643604,4489.2742944014
2025-03-10,HOLDOUT,4.7829069562,4.2714348958,,478.2906956159,427.1434895822,4782.9069561592,4271.4348958221
2025-03-11,HOLDOUT,4.8212568794,4.3053164064,,482.1256879431,430.5316406373,4821.2568794312,4305.3164063731
2025-03-12,HOLDOUT,4.9297832938,4.4176937899,,492.9783293775,441.7693789858,4929.7832937746,4417.6937898581
2025-03-13,HOLDOUT,4.8450200688,4.3537426255,,484.5020068770,435.3742625459,4845.0200687696,4353.7426254590
2025-03-14,HOLDOUT,4.9809659741,4.4784133980,,498.0965974096,447.8413397981,4980.9659740963,4478.4133979815
2025-03-17,HOLDOUT,5.0567479033,4.5489833250,,505.6747903336,454.8983325007,5056.7479033362,4548.9833250073
2025-03-18,HOLDOUT,4.9556966010,4.4485954135,,495.5696601001,444.8595413483,4955.6966010011,4448.5954134826
2025-03-19,HOLDOUT,5.0282786152,4.5123486304,,502.8278615205,451.2348630413,5028.2786152047,4512.3486304128
2025-03-20,HOLDOUT,4.9974219622,4.4921981166,,499.7421962232,449.2198116627,4997.4219622321,4492.1981166272
2025-03-21,HOLDOUT,5.0049475856,4.4947331171,,500.4947585624,449.4733117115,5004.9475856243,4494.7331171150
2025-03-24,HOLDOUT,5.0863719671,4.5527944210,,508.6371967052,455.2794420975,5086.3719670518,4552.7944209746
2025-03-25,HOLDOUT,5.1286252095,4.6157287873,,512.8625209531,461.5728787332,5128.6252095309,4615.7287873319
2025-03-26,HOLDOUT,5.0751319157,4.5565433912,,507.5131915665,455.6543391159,5075.1319156652,4556.5433911593
2025-03-27,HOLDOUT,5.0479414753,4.5501920150,,504.7941475328,455.0192014972,5047.9414753281,4550.1920149721
2025-03-28,HOLDOUT,4.9002475786,4.4062719942,,490.0247578574,440.6271994181,4900.2475785736,4406.2719941809
2025-03-31,HOLDOUT,4.8771992003,4.3650941166,,487.7199200299,436.5094116630,4877.1992002985,4365.0941166298
2025-04-01,HOLDOUT,4.9190896293,4.4151808913,,491.9089629297,441.5180891308,4919.0896292974,4415.1808913076
2025-04-02,HOLDOUT,4.9491489194,4.4331472310,,494.9148919390,443.3147231049,4949.1489193901,4433.1472310490
2025-04-03,HOLDOUT,4.6586277345,4.2070978175,,465.8627734500,420.7097817545,4658.6277345000,4207.0978175447
2025-04-04,HOLDOUT,4.3951003806,3.9587438640,,439.5100380582,395.8743863961,4395.1003805820,3958.7438639611
2025-04-07,HOLDOUT,4.3951714152,3.8938345694,,439.5171415207,389.3834569424,4395.1714152074,3893.8345694238
2025-04-08,HOLDOUT,4.2675518896,3.7711201158,,426.7551889598,377.1120115826,4267.5518895982,3771.1201158257
2025-04-09,HOLDOUT,4.8357678874,4.2287184095,,483.5767887360,422.8718409532,4835.7678873601,4228.7184095319
2025-04-10,HOLDOUT,4.5603793125,4.0234858612,,456.0379312480,402.3485861175,4560.3793124796,4023.4858611753
2025-04-11,HOLDOUT,4.6991958842,4.1934709427,,469.9195884176,419.3470942714,4699.1958841757,4193.4709427143
2025-04-14,HOLDOUT,4.7952265050,4.3240463350,,479.5226505001,432.4046335044,4795.2265050007,4324.0463350438
2025-04-15,HOLDOUT,4.8037834376,4.3024335080,,480.3783437649,430.2433508028,4803.7834376492,4302.4335080284
2025-04-16,HOLDOUT,4.7773473425,4.3192319183,,477.7347342536,431.9231918301,4777.3473425364,4319.2319183011
2025-04-17,HOLDOUT,4.8059435205,4.3621627078,,480.5943520454,436.2162707836,4805.9435204540,4362.1627078358
2025-04-21,HOLDOUT,4.7111968488,4.2601700627,,471.1196848808,426.0170062685,4711.1968488081,4260.1700626847
2025-04-22,HOLDOUT,4.8512023875,4.4095116088,,485.1202387511,440.9511608756,4851.2023875112,4409.5116087561
2025-04-23,HOLDOUT,4.9708583148,4.4874493338,,497.0858314836,448.7449333846,4970.8583148356,4487.4493338464
2025-04-24,HOLDOUT,5.1938888307,4.6082860434,,519.3888830663,460.8286043387,5193.8888306633,4608.2860433872
2025-04-25,HOLDOUT,5.2135546955,4.6242946195,,521.3554695507,462.4294619461,5213.5546955068,4624.2946194612
2025-04-28,HOLDOUT,5.2294856268,4.6341974064,,522.9485626760,463.4197406373,5229.4856267599,4634.1974063727
2025-04-29,HOLDOUT,5.2322176251,4.6450635391,,523.2217625065,464.5063539136,5232.2176250653,4645.0635391357
2025-04-30,HOLDOUT,5.2197051704,4.6215490203,,521.9705170393,462.1549020328,5219.7051703927,4621.5490203283
2025-05-01,HOLDOUT,5.2067045459,4.5978542658,,520.6704545931,459.7854265844,5206.7045459315,4597.8542658441
2025-05-02,HOLDOUT,5.2952167549,4.6572687054,,529.5216754910,465.7268705393,5295.2167549096,4657.2687053933
2025-05-05,HOLDOUT,5.2333020028,4.5847067788,,523.3302002795,458.4706778832,5233.3020027952,4584.7067788323
2025-05-06,HOLDOUT,5.2415413274,4.6193748343,,524.1541327385,461.9374834270,5241.5413273851,4619.3748342703
2025-05-07,HOLDOUT,5.2721067354,4.6445403803,,527.2106735404,464.4540380331,5272.1067354045,4644.5403803307
2025-05-08,HOLDOUT,5.3271840344,4.6965893473,,532.7184034372,469.6589347326,5327.1840343716,4696.5893473258
2025-05-09,HOLDOUT,5.3790733764,4.7644270488,,537.9073376421,476.4427048770,5379.0733764210,4764.4270487696
2025-05-12,HOLDOUT,5.5638817759,4.9086026407,,556.3881775874,490.8602640709,5563.8817758741,4908.6026407085
2025-05-13,HOLDOUT,5.6451719384,4.9686872969,,564.5171938428,496.8687296899,5645.1719384276,4968.6872968993
2025-05-14,HOLDOUT,5.6307320935,4.9597707706,,563.0732093484,495.9770770640,5630.7320934835,4959.7707706403
2025-05-15,HOLDOUT,5.6352940649,4.9633743677,,563.5294064913,496.3374367699,5635.2940649133,4963.3743676992
2025-05-16,HOLDOUT,5.6329905708,4.9519575936,,563.2990570759,495.1957593596,5632.9905707589,4951.9575935964
2025-05-19,HOLDOUT,5.6724952104,4.9995112533,,567.2495210366,499.9511253288,5672.4952103656,4999.5112532883
2025-05-20,HOLDOUT,5.6795446051,5.0051114984,,567.9544605117,500.5111498366,5679.5446051166,5005.1114983663
2025-05-21,HOLDOUT,5.5535440981,4.8850853671,,555.3544098085,488.5085367072,5553.5440980853,4885.0853670720
2025-05-22,HOLDOUT,5.5656609365,4.9210390493,,556.5660936454,492.1039049295,5565.6609364536,4921.0390492949
2025-05-23,HOLDOUT,5.5494913237,4.9026701286,,554.9491323707,490.2670128618,5549.4913237073,4902.6701286181
2025-05-27,HOLDOUT,5.6174494718,4.9580948080,,561.7449471751,495.8094808000,5617.4494717508,4958.0948079999
2025-05-28,HOLDOUT,5.5895798134,4.9400630994,,558.9579813436,494.0063099447,5589.5798134364,4940.0630994470
2025-05-29,HOLDOUT,5.5596955681,4.9219051536,,555.9695568081,492.1905153594,5559.6955680807,4921.9051535942
2025-05-30,HOLDOUT,5.5258106343,4.8924453644,,552.5810634285,489.2445364441,5525.8106342855,4892.4453644413
2025-06-02,HOLDOUT,5.5657736225,4.9209153884,,556.5773622454,492.0915388371,5565.7736224545,4920.9153883707
2025-06-03,HOLDOUT,5.6121535435,4.9786927802,,561.2153543489,497.8692780238,5612.1535434891,4978.6927802377
2025-06-04,HOLDOUT,5.5813661126,4.9497838195,,558.1366112645,494.9783819510,5581.3661126448,4949.7838195097
2025-06-05,HOLDOUT,5.6045062803,4.9596039955,,560.4506280293,495.9603995493,5604.5062802930,4959.6039954932
2025-06-06,HOLDOUT,5.6372774536,4.9880696988,,563.7277453602,498.8069698828,5637.2774536020,4988.0696988283
2025-06-09,HOLDOUT,5.6117049287,4.9557312244,,561.1704928711,495.5731224382,5611.7049287115,4955.7312243825
2025-06-10,HOLDOUT,5.6647331802,5.0292092719,,566.4733180246,502.9209271947,5664.7331802460,5029.2092719467
2025-06-11,HOLDOUT,5.6455316729,5.0064231450,,564.5531672857,500.6423145006,5645.5316728569,5006.4231450056
2025-06-12,HOLDOUT,5.6786944041,5.0458568520,,567.8694404058,504.5856852041,5678.6944040575,5045.8568520407
2025-06-13,HOLDOUT,5.6417791818,5.0030438169,,564.1779181828,500.3043816937,5641.7791818278,5003.0438169370
2025-06-16,HOLDOUT,5.6620488505,5.0022394179,,566.2048850481,500.2239417884,5662.0488504810,5002.2394178838
2025-06-17,HOLDOUT,5.6493422374,4.9725631355,,564.9342237359,497.2563135454,5649.3422373591,4972.5631354541
2025-06-18,HOLDOUT,5.6293907303,4.9708493570,,562.9390730340,497.0849357049,5629.3907303398,4970.8493570490
2025-06-20,HOLDOUT,5.6507578209,4.9346525821,,565.0757820858,493.4652582147,5650.7578208576,4934.6525821466
2025-06-23,HOLDOUT,5.6990832415,4.9528467937,,569.9083241519,495.2846793683,5699.0832415187,4952.8467936829
2025-06-24,HOLDOUT,5.7530097782,4.9940498668,,575.3009778174,499.4049866791,5753.0097781740,4994.0498667906
2025-06-25,HOLDOUT,5.7022131104,4.9288222433,,570.2213110418,492.8822243348,5702.2131104182,4928.8222433482
2025-06-26,HOLDOUT,5.7698219547,5.0195642876,,576.9821954725,501.9564287615,5769.8219547248,5019.5642876152
2025-06-27,HOLDOUT,5.8055982585,5.0762837494,,580.5598258536,507.6283749363,5805.5982585362,5076.2837493631
2025-06-30,HOLDOUT,5.8149383434,5.0709820945,,581.4938343449,507.0982094464,5814.9383434488,5070.9820944644
2025-07-01,HOLDOUT,5.8001506655,5.0687577411,,580.0150665478,506.8757741095,5800.1506654781,5068.7577410950
2025-07-02,HOLDOUT,5.8274346191,5.0994692696,,582.7434619093,509.9469269626,5827.4346190933,5099.4692696263
2025-07-03,HOLDOUT,5.8793616611,5.1324281507,,587.9361661056,513.2428150713,5879.3616610562,5132.4281507129
2025-07-07,HOLDOUT,5.8600029032,5.1178421550,,586.0002903158,511.7842154975,5860.0029031578,5117.8421549749
2025-07-08,HOLDOUT,5.8676750691,5.1229109627,,586.7675069059,512.2910962747,5867.6750690590,5122.9109627466
2025-07-09,HOLDOUT,5.8705085629,5.1172718199,,587.0508562855,511.7271819907,5870.5085628549,5117.2718199068
2025-07-10,HOLDOUT,5.8309425218,5.1176748465,,583.0942521750,511.7674846478,5830.9425217503,5117.6748464781
2025-07-11,HOLDOUT,5.7890108561,5.0994770390,,578.9010856076,509.9477039003,5789.0108560761,5099.4770390029
2025-07-14,HOLDOUT,5.8110446013,5.1279381266,,581.1044601258,512.7938126632,5811.0446012585,5127.9381266318
2025-07-15,HOLDOUT,5.7601537464,5.0727606186,,576.0153746370,507.2760618628,5760.1537463698,5072.7606186277
2025-07-16,HOLDOUT,5.7455680545,5.0654369869,,574.5568054471,506.5436986947,5745.5680544715,5065.4369869473
2025-07-17,HOLDOUT,5.7774571475,5.1039404767,,577.7457147504,510.3940476666,5777.4571475040,5103.9404766660
2025-07-18,HOLDOUT,5.7677934729,5.0651225202,,576.7793472858,506.5122520233,5767.7934728576,5065.1225202326
2025-07-21,HOLDOUT,5.7823481878,5.0879296697,,578.2348187760,508.7929669712,5782.3481877604,5087.9296697125
2025-07-22,HOLDOUT,5.7825554279,5.0862090638,,578.2555427894,508.6209063755,5782.5554278940,5086.2090637549
2025-07-23,HOLDOUT,5.8012617366,5.1158349005,,580.1261736618,511.5834900543,5801.2617366181,5115.8349005433
2025-07-24,HOLDOUT,5.7648402128,5.0851492368,,576.4840212818,508.5149236777,5764.8402128175,5085.1492367771
2025-07-25,HOLDOUT,5.7961757399,5.1205449714,,579.6175739927,512.0544971391,5796.1757399269,5120.5449713907
2025-07-28,HOLDOUT,5.8113362293,5.1096255543,,581.1336229344,510.9625554257,5811.3362293435,5109.6255542569
2025-07-29,HOLDOUT,5.7882632722,5.1078215257,,578.8263272196,510.7821525692,5788.2632721961,5107.8215256921
2025-07-30,HOLDOUT,5.7581821807,5.0854678282,,575.8182180738,508.5467828242,5758.1821807385,5085.4678282424
2025-07-31,HOLDOUT,5.6728885723,5.0269145669,,567.2888572330,502.6914566892,5672.8885723301,5026.9145668919
2025-08-01,HOLDOUT,5.5920015982,4.9608779191,,559.2001598214,496.0877919083,5592.0015982140,4960.8779190828
2025-08-04,HOLDOUT,5.6687519501,5.0379671090,,566.8751950054,503.7967108995,5668.7519500535,5037.9671089952
2025-08-05,HOLDOUT,5.6728616726,5.0775788092,,567.2861672567,507.7578809210,5672.8616725666,5077.5788092102
2025-08-06,HOLDOUT,5.7583939171,5.1837068078,,575.8393917102,518.3706807826,5758.3939171020,5183.7068078258
2025-08-07,HOLDOUT,5.6784602960,5.1694685579,,567.8460296011,516.9468557898,5678.4602960110,5169.4685578982
2025-08-08,HOLDOUT,5.6315010488,5.1693503229,,563.1501048828,516.9350322878,5631.5010488275,5169.3503228776
2025-08-11,HOLDOUT,5.6474583674,5.1952632591,,564.7458367446,519.5263259108,5647.4583674462,5195.2632591080
2025-08-12,HOLDOUT,5.7460949336,5.2288719190,,574.6094933585,522.8871919007,5746.0949335852,5228.8719190070
2025-08-13,HOLDOUT,5.7652493594,5.2227388482,,576.5249359360,522.2738848157,5765.2493593601,5222.7388481567
2025-08-14,HOLDOUT,5.7154988889,5.1789389915,,571.5498888879,517.8938991538,5715.4988888786,5178.9389915376
2025-08-15,HOLDOUT,5.6813838127,5.1371572259,,568.1383812735,513.7157225911,5681.3838127345,5137.1572259109
2025-08-18,HOLDOUT,5.7244059738,5.1672723046,,572.4405973836,516.7272304570,5724.4059738359,5167.2723045704
2025-08-19,HOLDOUT,5.6263534942,5.0474924093,,562.6353494205,504.7492409312,5626.3534942051,5047.4924093119
2025-08-20,HOLDOUT,5.6183192155,5.0286651213,,561.8319215536,502.8665121261,5618.3192155364,5028.6651212614
2025-08-21,HOLDOUT,5.6232015140,5.0707872200,,562.3201513954,507.0787219967,5623.2015139543,5070.7872199671
2025-08-22,HOLDOUT,5.6729119796,5.0975718486,,567.2911979569,509.7571848642,5672.9119795688,5097.5718486425
2025-08-25,HOLDOUT,5.6248350995,5.0211589331,,562.4835099461,502.1158933122,5624.8350994606,5021.1589331221
2025-08-26,HOLDOUT,5.6401043411,5.0665231828,,564.0104341077,506.6523182841,5640.1043410772,5066.5231828406
2025-08-27,HOLDOUT,5.6644848408,5.0266491619,,566.4484840823,502.6649161904,5664.4848408228,5026.6491619038
2025-08-28,HOLDOUT,5.7542848649,5.1081668658,,575.4284864893,510.8166865782,5754.2848648930,5108.1668657816
2025-08-29,HOLDOUT,5.6954806021,5.0488842448,,569.5480602056,504.8884244842,5695.4806020557,5048.8842448419
2025-09-02,HOLDOUT,5.6554077976,4.9986930229,,565.5407797613,499.8693022920,5655.4077976126,4998.6930229198
2025-09-03,HOLDOUT,5.6387943591,4.9914794434,,563.8794359093,499.1479443437,5638.7943590931,4991.4794434372
2025-09-04,HOLDOUT,5.6914105762,5.0628977573,,569.1410576240,506.2897757274,5691.4105762398,5062.8977572739
2025-09-05,HOLDOUT,5.7167104141,5.0537789118,,571.6710414087,505.3778911799,5716.7104140871,5053.7789117985
2025-09-08,HOLDOUT,5.6715399411,4.9286207012,,567.1539941116,492.8620701186,5671.5399411161,4928.6207011858
2025-09-09,HOLDOUT,5.6764144074,4.9550538084,,567.6414407382,495.5053808434,5676.4144073822,4955.0538084342
2025-09-10,HOLDOUT,5.7074783650,5.0315706387,,570.7478364961,503.1570638709,5707.4783649607,5031.5706387092
2025-09-11,HOLDOUT,5.7412801264,5.0229143889,,574.1280126434,502.2914388889,5741.2801264337,5022.9143888887
2025-09-12,HOLDOUT,5.7029334106,4.9783023827,,570.2933410584,497.8302382713,5702.9334105843,4978.3023827131
2025-09-15,HOLDOUT,5.7492444160,5.0173045524,,574.9244416038,501.7304552382,5749.2444160377,5017.3045523825
2025-09-16,HOLDOUT,5.7700347277,5.0223257420,,577.0034727741,502.2325741967,5770.0347277412,5022.3257419669
2025-09-17,HOLDOUT,5.8102878703,5.0465827777,,581.0287870274,504.6582777697,5810.2878702738,5046.5827776971
2025-09-18,HOLDOUT,5.8774109913,5.0031675492,,587.7410991320,500.3167549175,5877.4109913199,5003.1675491746
2025-09-19,HOLDOUT,5.8655283921,4.9964335963,,586.5528392100,499.6433596267,5865.5283921005,4996.4335962673
2025-09-22,HOLDOUT,5.9140576372,5.0660131925,,591.4057637163,506.6013192516,5914.0576371631,5066.0131925158
2025-09-23,HOLDOUT,5.9033052727,5.0882306599,,590.3305272691,508.8230659916,5903.3052726911,5088.2306599160
2025-09-24,HOLDOUT,5.8949429500,5.0792724851,,589.4942949967,507.9272485144,5894.9429499672,5079.2724851436
2025-09-25,HOLDOUT,5.8526506707,5.0472465711,,585.2650670745,504.7246571145,5852.6506707454,5047.2465711447
2025-09-26,HOLDOUT,5.8917851110,5.0487558618,,589.1785110986,504.8755861784,5891.7851109862,5048.7558617836
2025-09-29,HOLDOUT,5.8924936008,5.0387062193,,589.2493600756,503.8706219349,5892.4936007557,5038.7062193488
2025-09-30,HOLDOUT,5.8825704505,5.0146663230,,588.2570450517,501.4666322972,5882.5704505167,5014.6663229719
2025-10-01,HOLDOUT,5.9149904546,5.0306552548,,591.4990454572,503.0655254756,5914.9904545722,5030.6552547557
2025-10-02,HOLDOUT,5.9738400563,5.0926595130,,597.3840056277,509.2659512976,5973.8400562765,5092.6595129759
2025-10-03,HOLDOUT,5.9398254739,5.0643151822,,593.9825473881,506.4315182179,5939.8254738807,5064.3151821794
2025-10-06,HOLDOUT,5.9910435016,5.0930224879,,599.1043501640,509.3022487874,5991.0435016396,5093.0224878735
2025-10-07,HOLDOUT,5.9058464923,5.0435598577,,590.5846492277,504.3559857672,5905.8464922766,5043.5598576725
2025-10-08,HOLDOUT,5.9506084498,5.0683594195,,595.0608449837,506.8359419548,5950.6084498375,5068.3594195476
2025-10-09,HOLDOUT,5.9735157238,5.1345960775,,597.3515723813,513.4596077529,5973.5157238129,5134.5960775289
2025-10-10,HOLDOUT,5.7899611380,5.0218018882,,578.9961137981,502.1801888240,5789.9611379811,5021.8018882396
2025-10-13,HOLDOUT,5.9473543621,5.1367668115,,594.7354362061,513.6766811457,5947.3543620605,5136.7668114571
2025-10-14,HOLDOUT,5.9510883453,5.1315655646,,595.1088345279,513.1565564568,5951.0883452795,5131.5655645684
2025-10-15,HOLDOUT,5.9390647010,5.0836421880,,593.9064701035,508.3642187997,5939.0647010354,5083.6421879975
2025-10-16,HOLDOUT,5.8752135463,4.9956211744,,587.5213546322,499.5621174435,5875.2135463216,4995.6211744353
2025-10-17,HOLDOUT,5.9180990765,5.0394540428,,591.8099076499,503.9454042752,5918.0990764994,5039.4540427519
2025-10-20,HOLDOUT,6.0164540189,5.1245580868,,601.6454018936,512.4558086839,6016.4540189356,5124.5580868393
2025-10-21,HOLDOUT,6.0703173538,5.1793308637,,607.0317353805,517.9330863705,6070.3173538046,5179.3308637053
2025-10-22,HOLDOUT,5.9477284781,5.0341322782,,594.7728478140,503.4132278156,5947.7284781396,5034.1322781561
2025-10-23,HOLDOUT,6.0074601999,5.1010993648,,600.7460199926,510.1099364755,6007.4601999261,5101.0993647546
2025-10-24,HOLDOUT,6.0393786571,5.1435308993,,603.9378657080,514.3530899267,6039.3786570798,5143.5308992668
2025-10-27,HOLDOUT,6.1740871726,5.3376331295,,617.4087172605,533.7633129527,6174.0871726050,5337.6331295273
